,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
17329,Grevillea,39.96790742,-3.392928441,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17330,Grevillea,39.96740911,-3.392629945,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17331,Grevillea,39.96721906,-3.392574116,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17332,Grevillea,39.96767212,-3.392741689,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17333,Grevillea,39.96824735,-3.39273278,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17334,Grevillea,39.96733284,-3.392518484,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17335,Grevillea,39.96717453,-3.392029928,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17336,Grevillea,39.96782213,-3.39241507,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17337,Grevillea,39.96685867,-3.3917576,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17338,Grevillea,39.96721836,-3.392172158,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17339,Grevillea,39.96691102,-3.392159923,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17340,Grevillea,39.96762085,-3.392373818,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17341,Grevillea,39.96702923,-3.392645738,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17342,Grevillea,39.96809428,-3.392938668,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17343,Grevillea,39.96776672,-3.393027577,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17344,Grevillea,39.96799376,-3.392494369,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17345,Grevillea,39.96740999,-3.391971116,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17346,Grevillea,39.96777336,-3.392927777,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17347,Grevillea,39.96758511,-3.392729178,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17348,Grevillea,39.96751685,-3.391781633,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17349,Grevillea,39.96803641,-3.39292257,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17350,Grevillea,39.9671287,-3.391972668,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17351,Grevillea,39.96737635,-3.392817841,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17352,Grevillea,39.9671542,-3.39226076,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17353,Grevillea,39.96735967,-3.392411753,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17354,Grevillea,39.96796101,-3.392434893,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17355,Grevillea,39.96829314,-3.393090903,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17356,Grevillea,39.9675134,-3.392574673,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17357,Grevillea,39.96794715,-3.393098106,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17358,Grevillea,39.96693326,-3.391686954,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17359,Grevillea,39.96700287,-3.39218431,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17360,Grevillea,39.96724729,-3.392582892,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17361,Grevillea,39.96748646,-3.392016527,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17362,Grevillea,39.96754342,-3.392721739,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17363,Grevillea,39.96753319,-3.391982872,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17364,Grevillea,39.9670477,-3.391804752,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17365,Grevillea,39.96778575,-3.392492196,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17366,Grevillea,39.96715951,-3.392099412,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17367,Grevillea,39.96719654,-3.392029262,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17368,Grevillea,39.96709878,-3.392178016,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17369,Grevillea,39.96671679,-3.392284996,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17370,Grevillea,39.96752852,-3.392246826,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17371,Grevillea,39.96798426,-3.393075809,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17372,Grevillea,39.96746798,-3.392464685,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17373,Grevillea,39.96706373,-3.391774816,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17374,Grevillea,39.9668509,-3.391684533,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17375,Grevillea,39.96674807,-3.392067809,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17376,Grevillea,39.96722578,-3.39194733,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17377,Grevillea,39.96696627,-3.392381466,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17378,Grevillea,39.96841449,-3.392877661,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17379,Grevillea,39.96748384,-3.392178652,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17380,Grevillea,39.96703542,-3.392178087,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17381,Grevillea,39.96821948,-3.392901804,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17382,Grevillea,39.96748729,-3.391787638,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17383,Grevillea,39.96735281,-3.39185809,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17384,Grevillea,39.96689071,-3.391948107,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17385,Grevillea,39.96704669,-3.392637646,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17386,Grevillea,39.96759685,-3.392450974,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17387,Grevillea,39.96811443,-3.39293557,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17388,Grevillea,39.96823758,-3.393018485,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17389,Grevillea,39.96682993,-3.391735476,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17390,Grevillea,39.96806085,-3.392525907,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17391,Grevillea,39.9665779,-3.392115052,0,16.10000038,13.30000019,38.09999847,776.2999878,36.0,1.200000048,34.79999924,10.80000019,27.70000076,26.20000076,7.400000095,431,51,8,40.5,149,44,49,135,751,0.3869558,332.10184,0.711655,5.6908035
17392,Grevillea,39.96683395,-3.392314429,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17393,Grevillea,39.96813357,-3.392556453,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17394,Grevillea,39.96743408,-3.392773024,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17395,Grevillea,39.9671278,-3.391905708,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17396,Grevillea,39.96722389,-3.392018395,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17397,Grevillea,39.96762141,-3.392455942,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17398,Grevillea,39.96776057,-3.392255094,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17399,Grevillea,39.96780903,-3.392912837,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17400,Grevillea,39.96686117,-3.392301561,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17401,Grevillea,39.96728066,-3.392493574,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17402,Grevillea,39.96757474,-3.392328071,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17403,Grevillea,39.96686623,-3.392390989,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17404,Grevillea,39.96744329,-3.392594001,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17405,Grevillea,39.96799246,-3.392907015,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17406,Grevillea,39.96757834,-3.392395412,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17407,Grevillea,39.96729896,-3.391774718,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17408,Grevillea,39.96702565,-3.392258742,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17409,Grevillea,39.96752514,-3.392614421,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17410,Grevillea,39.96718662,-3.392279345,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17411,Grevillea,39.96773821,-3.392607654,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17412,Grevillea,39.96781604,-3.392897611,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17413,Grevillea,39.96760778,-3.392995258,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17414,Grevillea,39.96802929,-3.392628231,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17415,Grevillea,39.9671368,-3.391998499,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17416,Grevillea,39.96780151,-3.393103072,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17417,Grevillea,39.96810511,-3.392590588,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17418,Grevillea,39.96722648,-3.39253161,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17419,Grevillea,39.96792621,-3.392542231,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17420,Grevillea,39.96723295,-3.3924843,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17421,Grevillea,39.96779853,-3.393153754,0,16.10000038,13.19999981,37.90000153,776.0999756,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.5,417,50,8,41.29999924,146,42,46,133,738,1.098793,345.68985,0.71863735,5.052504
17422,Grevillea,39.97911271,-3.360752112,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17423,Grevillea,39.97865637,-3.36100106,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17424,Grevillea,39.9801797,-3.359828585,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17425,Grevillea,39.97954683,-3.361644405,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17426,Grevillea,39.98403187,-3.357438833,0,16.10000038,13.10000038,37.59999847,777.2000122,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.400000095,418,50,8,41.40000153,146,42,46,134,750,0.8503222,96.296844,0.69883966,4.9034405
17427,Grevillea,39.981567,-3.359454026,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17428,Grevillea,39.98231742,-3.361100422,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17429,Grevillea,39.98263047,-3.360323998,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17430,Grevillea,39.98083077,-3.359454932,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17431,Grevillea,39.98338947,-3.359143769,0,16.10000038,13.0,37.59999847,777.2000122,36.0,1.299999952,34.70000076,10.80000019,27.79999924,26.20000076,7.400000095,420,50,8,41.40000153,147,42,46,134,748,0.76500154,317.87152,0.71647274,5.009192
17432,Grevillea,39.98035134,-3.361889773,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17433,Grevillea,39.97921371,-3.361472339,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17434,Grevillea,39.98274736,-3.359447034,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
17435,Grevillea,39.98103765,-3.361840084,0,16.0,13.10000038,37.79999924,774.9000244,36.0,1.200000048,34.79999924,10.69999981,27.70000076,26.10000038,7.400000095,424,50,8,41.09999847,148,43,47,134,752,0.18592097,44.709103,0.7071147,6.4238043
